user_id,applicant_id,question_id,answer_id,job_posting_id,job_posting_title,job_posting_description,job_posting_responsibilities,job_posting_requirements,job_posting_qualifications,job_posting_required_skills,job_posting_preferred_skills,question,answer,weight,mapped_competencies,weight_version
019a1979-e585-70ee-9be9-5907f45d1b0e,019a1b00-7054-70d4-9e5d-cc0e76396679,6adb1eeb-8c7f-47b2-aa46-6d0b0be41704,019a1b00-7055-704f-848b-3d8a2e829b79,bc001aa7-ffa9-41fb-80be-f712e33bf300,"Staf Administrasi Biro Pembelajaran","Kami mencari Staf Administrasi yang teliti dan memiliki kemampuan komunikasi yang baik untuk mendukung operasional harian Biro Pembelajaran.","[{""id"":""responsibility_1"",""value"":""Mengelola data yudisium dan menerbitkan ijazah""},{""id"":""responsibility_2"",""value"":""Menyiapkan alat tulis untuk dosen""},{""id"":""responsibility_3"",""value"":""Mengelola absensi dosen""},{""id"":""responsibility_4"",""value"":""Menginput jadwal perkuliahan""},{""id"":""responsibility_5"",""value"":""Menggandakan dan mendistribusikan soal ujian""}]","[{""id"":""requirement_1"",""value"":""Minimal lulusan D3 Administrasi atau bidang terkait""},{""id"":""requirement_2"",""value"":""Menguasai Microsoft Office (Word, Excel, PowerPoint)""},{""id"":""requirement_3"",""value"":""Mampu bekerja secara mandiri maupun tim""},{""id"":""requirement_4"",""value"":""Berpengalaman di bidang administrasi menjadi nilai tambah""}]","[{""id"":""qualification_1"",""value"":""Teliti, disiplin, dan mampu bekerja sesuai prosedur administrasi""},{""id"":""qualification_2"",""value"":""Memiliki kemampuan komunikasi yang baik""},{""id"":""qualification_3"",""value"":""Dapat mengatur waktu dan prioritas pekerjaan dengan efektif""}]","[{""id"":""required_skill_1"",""value"":""Microsoft Excel dan Word tingkat menengah""},{""id"":""required_skill_2"",""value"":""Kemampuan mengetik cepat dan akurat""},{""id"":""required_skill_3"",""value"":""Kemampuan mengarsipkan dokumen dengan rapi""}]","[{""id"":""preferred_skill_1"",""value"":""Pengalaman menggunakan sistem informasi akademik (SIAKAD)""},{""id"":""preferred_skill_2"",""value"":""Memahami proses administrasi pendidikan tinggi""},{""id"":""preferred_skill_3"",""value"":""Mampu membuat laporan administrasi sederhana""}]","Ceritakan pengalaman kerja terdahulu. Anda boleh menceritakan relevansi pengalaman kerja dulu dengan lowongan kerja yang Bapak/Ibu lamar.","Saat ini saya sedang bekerja sebagai staff penerimaan mahasiswa baru. Untuk pekerjaannya meliputi data administrasi calon mahasiswa baru. Serta melayani tamu calon mahasiswa baru yang ingin mendaftar di Universitas Muhammadiyah Jakarta",0.3,"[""requirement_4"",""preferred_skill_3""]",1
019a1979-e585-70ee-9be9-5907f45d1b0e,019a1b00-7054-70d4-9e5d-cc0e76396679,34fdae11-e199-4b82-b3af-4bc2f7b4d9cb,019a1b00-7056-72ae-ac83-8a579edbee8c,bc001aa7-ffa9-41fb-80be-f712e33bf300,"Staf Administrasi Biro Pembelajaran","Kami mencari Staf Administrasi yang teliti dan memiliki kemampuan komunikasi yang baik untuk mendukung operasional harian Biro Pembelajaran.","[{""id"":""responsibility_1"",""value"":""Mengelola data yudisium dan menerbitkan ijazah""},{""id"":""responsibility_2"",""value"":""Menyiapkan alat tulis untuk dosen""},{""id"":""responsibility_3"",""value"":""Mengelola absensi dosen""},{""id"":""responsibility_4"",""value"":""Menginput jadwal perkuliahan""},{""id"":""responsibility_5"",""value"":""Menggandakan dan mendistribusikan soal ujian""}]","[{""id"":""requirement_1"",""value"":""Minimal lulusan D3 Administrasi atau bidang terkait""},{""id"":""requirement_2"",""value"":""Menguasai Microsoft Office (Word, Excel, PowerPoint)""},{""id"":""requirement_3"",""value"":""Mampu bekerja secara mandiri maupun tim""},{""id"":""requirement_4"",""value"":""Berpengalaman di bidang administrasi menjadi nilai tambah""}]","[{""id"":""qualification_1"",""value"":""Teliti, disiplin, dan mampu bekerja sesuai prosedur administrasi""},{""id"":""qualification_2"",""value"":""Memiliki kemampuan komunikasi yang baik""},{""id"":""qualification_3"",""value"":""Dapat mengatur waktu dan prioritas pekerjaan dengan efektif""}]","[{""id"":""required_skill_1"",""value"":""Microsoft Excel dan Word tingkat menengah""},{""id"":""required_skill_2"",""value"":""Kemampuan mengetik cepat dan akurat""},{""id"":""required_skill_3"",""value"":""Kemampuan mengarsipkan dokumen dengan rapi""}]","[{""id"":""preferred_skill_1"",""value"":""Pengalaman menggunakan sistem informasi akademik (SIAKAD)""},{""id"":""preferred_skill_2"",""value"":""Memahami proses administrasi pendidikan tinggi""},{""id"":""preferred_skill_3"",""value"":""Mampu membuat laporan administrasi sederhana""}]","Apa motivasi Bapak/Ibu untuk bekerja di Universitas Trilogi?","Saya ingin mencari relasi yang lebih banyak dan mencari pekerjaan yang lebih baik lagi",0.2,"[""qualification_2"",""qualification_3""]",1
019a1979-e585-70ee-9be9-5907f45d1b0e,019a1b00-7054-70d4-9e5d-cc0e76396679,e5531ee9-5dc4-4408-aee0-6a896f69c434,019a1b00-7056-72ae-ac83-8a579fbf0959,bc001aa7-ffa9-41fb-80be-f712e33bf300,"Staf Administrasi Biro Pembelajaran","Kami mencari Staf Administrasi yang teliti dan memiliki kemampuan komunikasi yang baik untuk mendukung operasional harian Biro Pembelajaran.","[{""id"":""responsibility_1"",""value"":""Mengelola data yudisium dan menerbitkan ijazah""},{""id"":""responsibility_2"",""value"":""Menyiapkan alat tulis untuk dosen""},{""id"":""responsibility_3"",""value"":""Mengelola absensi dosen""},{""id"":""responsibility_4"",""value"":""Menginput jadwal perkuliahan""},{""id"":""responsibility_5"",""value"":""Menggandakan dan mendistribusikan soal ujian""}]","[{""id"":""requirement_1"",""value"":""Minimal lulusan D3 Administrasi atau bidang terkait""},{""id"":""requirement_2"",""value"":""Menguasai Microsoft Office (Word, Excel, PowerPoint)""},{""id"":""requirement_3"",""value"":""Mampu bekerja secara mandiri maupun tim""},{""id"":""requirement_4"",""value"":""Berpengalaman di bidang administrasi menjadi nilai tambah""}]","[{""id"":""qualification_1"",""value"":""Teliti, disiplin, dan mampu bekerja sesuai prosedur administrasi""},{""id"":""qualification_2"",""value"":""Memiliki kemampuan komunikasi yang baik""},{""id"":""qualification_3"",""value"":""Dapat mengatur waktu dan prioritas pekerjaan dengan efektif""}]","[{""id"":""required_skill_1"",""value"":""Microsoft Excel dan Word tingkat menengah""},{""id"":""required_skill_2"",""value"":""Kemampuan mengetik cepat dan akurat""},{""id"":""required_skill_3"",""value"":""Kemampuan mengarsipkan dokumen dengan rapi""}]","[{""id"":""preferred_skill_1"",""value"":""Pengalaman menggunakan sistem informasi akademik (SIAKAD)""},{""id"":""preferred_skill_2"",""value"":""Memahami proses administrasi pendidikan tinggi""},{""id"":""preferred_skill_3"",""value"":""Mampu membuat laporan administrasi sederhana""}]","Apa yang Bapak/Ibu ketahui tentang posisi ini?","Mengurus administrasi perkuliahaan baik dari mahasiswa dosen ataupun administrasi lainnya",0.2,"[""responsibility_1"",""responsibility_4""]",1
019a1979-e585-70ee-9be9-5907f45d1b0e,019a1b00-7054-70d4-9e5d-cc0e76396679,de90a53e-edd6-465d-8c24-488480f93d64,019a1b00-7056-72ae-ac83-8a57a056b1dc,bc001aa7-ffa9-41fb-80be-f712e33bf300,"Staf Administrasi Biro Pembelajaran","Kami mencari Staf Administrasi yang teliti dan memiliki kemampuan komunikasi yang baik untuk mendukung operasional harian Biro Pembelajaran.","[{""id"":""responsibility_1"",""value"":""Mengelola data yudisium dan menerbitkan ijazah""},{""id"":""responsibility_2"",""value"":""Menyiapkan alat tulis untuk dosen""},{""id"":""responsibility_3"",""value"":""Mengelola absensi dosen""},{""id"":""responsibility_4"",""value"":""Menginput jadwal perkuliahan""},{""id"":""responsibility_5"",""value"":""Menggandakan dan mendistribusikan soal ujian""}]","[{""id"":""requirement_1"",""value"":""Minimal lulusan D3 Administrasi atau bidang terkait""},{""id"":""requirement_2"",""value"":""Menguasai Microsoft Office (Word, Excel, PowerPoint)""},{""id"":""requirement_3"",""value"":""Mampu bekerja secara mandiri maupun tim""},{""id"":""requirement_4"",""value"":""Berpengalaman di bidang administrasi menjadi nilai tambah""}]","[{""id"":""qualification_1"",""value"":""Teliti, disiplin, dan mampu bekerja sesuai prosedur administrasi""},{""id"":""qualification_2"",""value"":""Memiliki kemampuan komunikasi yang baik""},{""id"":""qualification_3"",""value"":""Dapat mengatur waktu dan prioritas pekerjaan dengan efektif""}]","[{""id"":""required_skill_1"",""value"":""Microsoft Excel dan Word tingkat menengah""},{""id"":""required_skill_2"",""value"":""Kemampuan mengetik cepat dan akurat""},{""id"":""required_skill_3"",""value"":""Kemampuan mengarsipkan dokumen dengan rapi""}]","[{""id"":""preferred_skill_1"",""value"":""Pengalaman menggunakan sistem informasi akademik (SIAKAD)""},{""id"":""preferred_skill_2"",""value"":""Memahami proses administrasi pendidikan tinggi""},{""id"":""preferred_skill_3"",""value"":""Mampu membuat laporan administrasi sederhana""}]","Apa rencana pengembangan ke depannya apabila Anda diterima dalam posisi ini?","Ingin berkontribusi yang baik bagi perusahaan universitas trilogi",0.15,"[""qualification_3"",""preferred_skill_1""]",1
019a1979-e585-70ee-9be9-5907f45d1b0e,019a1b00-7054-70d4-9e5d-cc0e76396679,335c8997-2285-4e51-87b4-cc0bb8075ae8,019a1b00-7056-72ae-ac83-8a57a096a0a2,bc001aa7-ffa9-41fb-80be-f712e33bf300,"Staf Administrasi Biro Pembelajaran","Kami mencari Staf Administrasi yang teliti dan memiliki kemampuan komunikasi yang baik untuk mendukung operasional harian Biro Pembelajaran.","[{""id"":""responsibility_1"",""value"":""Mengelola data yudisium dan menerbitkan ijazah""},{""id"":""responsibility_2"",""value"":""Menyiapkan alat tulis untuk dosen""},{""id"":""responsibility_3"",""value"":""Mengelola absensi dosen""},{""id"":""responsibility_4"",""value"":""Menginput jadwal perkuliahan""},{""id"":""responsibility_5"",""value"":""Menggandakan dan mendistribusikan soal ujian""}]","[{""id"":""requirement_1"",""value"":""Minimal lulusan D3 Administrasi atau bidang terkait""},{""id"":""requirement_2"",""value"":""Menguasai Microsoft Office (Word, Excel, PowerPoint)""},{""id"":""requirement_3"",""value"":""Mampu bekerja secara mandiri maupun tim""},{""id"":""requirement_4"",""value"":""Berpengalaman di bidang administrasi menjadi nilai tambah""}]","[{""id"":""qualification_1"",""value"":""Teliti, disiplin, dan mampu bekerja sesuai prosedur administrasi""},{""id"":""qualification_2"",""value"":""Memiliki kemampuan komunikasi yang baik""},{""id"":""qualification_3"",""value"":""Dapat mengatur waktu dan prioritas pekerjaan dengan efektif""}]","[{""id"":""required_skill_1"",""value"":""Microsoft Excel dan Word tingkat menengah""},{""id"":""required_skill_2"",""value"":""Kemampuan mengetik cepat dan akurat""},{""id"":""required_skill_3"",""value"":""Kemampuan mengarsipkan dokumen dengan rapi""}]","[{""id"":""preferred_skill_1"",""value"":""Pengalaman menggunakan sistem informasi akademik (SIAKAD)""},{""id"":""preferred_skill_2"",""value"":""Memahami proses administrasi pendidikan tinggi""},{""id"":""preferred_skill_3"",""value"":""Mampu membuat laporan administrasi sederhana""}]","Jika Anda diterima, apa yang Anda butuhkan dari Biro Sumber Daya Manusia untuk mengembangkan diri Anda?","Akses ke dara dan informasi terbaru. Mekanisme ympab balik (feedback) yang terstruktur. Lingkungan yang mendukung eksperimen dan kolaborasi",0.15,"[""qualification_1"",""required_skill_1""]",1
019a1979-e651-71ba-bdae-cac9632045d3,019a1b00-711c-72c8-b760-7a37aba8fe89,6adb1eeb-8c7f-47b2-aa46-6d0b0be41704,019a1b00-711c-72c8-b760-7a37ad18591b,bc001aa7-ffa9-41fb-80be-f712e33bf300,"Staf Administrasi Biro Pembelajaran","Kami mencari Staf Administrasi yang teliti dan memiliki kemampuan komunikasi yang baik untuk mendukung operasional harian Biro Pembelajaran.","[{""id"":""responsibility_1"",""value"":""Mengelola data yudisium dan menerbitkan ijazah""},{""id"":""responsibility_2"",""value"":""Menyiapkan alat tulis untuk dosen""},{""id"":""responsibility_3"",""value"":""Mengelola absensi dosen""},{""id"":""responsibility_4"",""value"":""Menginput jadwal perkuliahan""},{""id"":""responsibility_5"",""value"":""Menggandakan dan mendistribusikan soal ujian""}]","[{""id"":""requirement_1"",""value"":""Minimal lulusan D3 Administrasi atau bidang terkait""},{""id"":""requirement_2"",""value"":""Menguasai Microsoft Office (Word, Excel, PowerPoint)""},{""id"":""requirement_3"",""value"":""Mampu bekerja secara mandiri maupun tim""},{""id"":""requirement_4"",""value"":""Berpengalaman di bidang administrasi menjadi nilai tambah""}]","[{""id"":""qualification_1"",""value"":""Teliti, disiplin, dan mampu bekerja sesuai prosedur administrasi""},{""id"":""qualification_2"",""value"":""Memiliki kemampuan komunikasi yang baik""},{""id"":""qualification_3"",""value"":""Dapat mengatur waktu dan prioritas pekerjaan dengan efektif""}]","[{""id"":""required_skill_1"",""value"":""Microsoft Excel dan Word tingkat menengah""},{""id"":""required_skill_2"",""value"":""Kemampuan mengetik cepat dan akurat""},{""id"":""required_skill_3"",""value"":""Kemampuan mengarsipkan dokumen dengan rapi""}]","[{""id"":""preferred_skill_1"",""value"":""Pengalaman menggunakan sistem informasi akademik (SIAKAD)""},{""id"":""preferred_skill_2"",""value"":""Memahami proses administrasi pendidikan tinggi""},{""id"":""preferred_skill_3"",""value"":""Mampu membuat laporan administrasi sederhana""}]","Ceritakan pengalaman kerja terdahulu. Anda boleh menceritakan relevansi pengalaman kerja dulu dengan lowongan kerja yang Bapak/Ibu lamar.","Pengalaman bekerja saya terdahulu adalah menjadi karyawan kontrak scanner rekam medis Meskipun pekerjaan sebagai scanner rekam medis lebih terfokus pada pengelolaan data medis, keterampilan yang dikembangkan dalam peran tersebut dapat diterapkan dalam biro administrasi pembelajaran, terutama dalam hal pengelolaan data, pengarsipan, pengoperasian teknologi, dan menjaga kerahasiaan informasi. Dengan kemampuan untuk mengelola data secara efektif dan efisien,saya akan dapat mendukung proses administratif di lingkungan pendidikan dengan lebih baik.",0.3,"[""requirement_4"",""preferred_skill_3""]",1
019a1979-e651-71ba-bdae-cac9632045d3,019a1b00-711c-72c8-b760-7a37aba8fe89,34fdae11-e199-4b82-b3af-4bc2f7b4d9cb,019a1b00-711d-726f-b649-1c441e853e0b,bc001aa7-ffa9-41fb-80be-f712e33bf300,"Staf Administrasi Biro Pembelajaran","Kami mencari Staf Administrasi yang teliti dan memiliki kemampuan komunikasi yang baik untuk mendukung operasional harian Biro Pembelajaran.","[{""id"":""responsibility_1"",""value"":""Mengelola data yudisium dan menerbitkan ijazah""},{""id"":""responsibility_2"",""value"":""Menyiapkan alat tulis untuk dosen""},{""id"":""responsibility_3"",""value"":""Mengelola absensi dosen""},{""id"":""responsibility_4"",""value"":""Menginput jadwal perkuliahan""},{""id"":""responsibility_5"",""value"":""Menggandakan dan mendistribusikan soal ujian""}]","[{""id"":""requirement_1"",""value"":""Minimal lulusan D3 Administrasi atau bidang terkait""},{""id"":""requirement_2"",""value"":""Menguasai Microsoft Office (Word, Excel, PowerPoint)""},{""id"":""requirement_3"",""value"":""Mampu bekerja secara mandiri maupun tim""},{""id"":""requirement_4"",""value"":""Berpengalaman di bidang administrasi menjadi nilai tambah""}]","[{""id"":""qualification_1"",""value"":""Teliti, disiplin, dan mampu bekerja sesuai prosedur administrasi""},{""id"":""qualification_2"",""value"":""Memiliki kemampuan komunikasi yang baik""},{""id"":""qualification_3"",""value"":""Dapat mengatur waktu dan prioritas pekerjaan dengan efektif""}]","[{""id"":""required_skill_1"",""value"":""Microsoft Excel dan Word tingkat menengah""},{""id"":""required_skill_2"",""value"":""Kemampuan mengetik cepat dan akurat""},{""id"":""required_skill_3"",""value"":""Kemampuan mengarsipkan dokumen dengan rapi""}]","[{""id"":""preferred_skill_1"",""value"":""Pengalaman menggunakan sistem informasi akademik (SIAKAD)""},{""id"":""preferred_skill_2"",""value"":""Memahami proses administrasi pendidikan tinggi""},{""id"":""preferred_skill_3"",""value"":""Mampu membuat laporan administrasi sederhana""}]","Apa motivasi Bapak/Ibu untuk bekerja di Universitas Trilogi?","Saya melihat Universitas Trilogi sebagai tempat yang mendukung pertumbuhan pribadi dan profesional, dan saya ingin menjadi bagian dari perjalanan institusi ini dalam mencetak generasi penerus yang siap bersaing secara global, namun tetap menjunjung tinggi nilai-nilai kebangsaan dan etika yang kuat.
Selain itu, saya juga tertarik dengan kesempatan untuk berkontribusi dalam lingkungan akademik yang terus berkembang, di mana saya bisa mengaplikasikan pengalaman saya dalam administrasi, serta belajar dan berkembang bersama tim yang solid. Saya percaya bahwa bekerja di Universitas Trilogi akan memberi saya peluang untuk memberikan kontribusi nyata dalam mendukung misi universitas.",0.2,"[""qualification_2"",""qualification_3""]",1
019a1979-e651-71ba-bdae-cac9632045d3,019a1b00-711c-72c8-b760-7a37aba8fe89,e5531ee9-5dc4-4408-aee0-6a896f69c434,019a1b00-711d-726f-b649-1c441e8a6164,bc001aa7-ffa9-41fb-80be-f712e33bf300,"Staf Administrasi Biro Pembelajaran","Kami mencari Staf Administrasi yang teliti dan memiliki kemampuan komunikasi yang baik untuk mendukung operasional harian Biro Pembelajaran.","[{""id"":""responsibility_1"",""value"":""Mengelola data yudisium dan menerbitkan ijazah""},{""id"":""responsibility_2"",""value"":""Menyiapkan alat tulis untuk dosen""},{""id"":""responsibility_3"",""value"":""Mengelola absensi dosen""},{""id"":""responsibility_4"",""value"":""Menginput jadwal perkuliahan""},{""id"":""responsibility_5"",""value"":""Menggandakan dan mendistribusikan soal ujian""}]","[{""id"":""requirement_1"",""value"":""Minimal lulusan D3 Administrasi atau bidang terkait""},{""id"":""requirement_2"",""value"":""Menguasai Microsoft Office (Word, Excel, PowerPoint)""},{""id"":""requirement_3"",""value"":""Mampu bekerja secara mandiri maupun tim""},{""id"":""requirement_4"",""value"":""Berpengalaman di bidang administrasi menjadi nilai tambah""}]","[{""id"":""qualification_1"",""value"":""Teliti, disiplin, dan mampu bekerja sesuai prosedur administrasi""},{""id"":""qualification_2"",""value"":""Memiliki kemampuan komunikasi yang baik""},{""id"":""qualification_3"",""value"":""Dapat mengatur waktu dan prioritas pekerjaan dengan efektif""}]","[{""id"":""required_skill_1"",""value"":""Microsoft Excel dan Word tingkat menengah""},{""id"":""required_skill_2"",""value"":""Kemampuan mengetik cepat dan akurat""},{""id"":""required_skill_3"",""value"":""Kemampuan mengarsipkan dokumen dengan rapi""}]","[{""id"":""preferred_skill_1"",""value"":""Pengalaman menggunakan sistem informasi akademik (SIAKAD)""},{""id"":""preferred_skill_2"",""value"":""Memahami proses administrasi pendidikan tinggi""},{""id"":""preferred_skill_3"",""value"":""Mampu membuat laporan administrasi sederhana""}]","Apa yang Bapak/Ibu ketahui tentang posisi ini?","Posisi biro administrasi pembelajaran memiliki peran yang sangat penting dalam mendukung kelancaran proses administrasi akademik di sebuah institusi pendidikan. Tugas utamanya mencakup pengelolaan berbagai dokumen administratif terkait pembelajaran, mulai dari pendaftaran mahasiswa, penyusunan jadwal kuliah, pengelolaan ujian, hingga pengarsipan nilai dan transkrip akademik.",0.2,"[""responsibility_1"",""responsibility_4""]",1
019a1979-e651-71ba-bdae-cac9632045d3,019a1b00-711c-72c8-b760-7a37aba8fe89,de90a53e-edd6-465d-8c24-488480f93d64,019a1b00-711d-726f-b649-1c441eedb96b,bc001aa7-ffa9-41fb-80be-f712e33bf300,"Staf Administrasi Biro Pembelajaran","Kami mencari Staf Administrasi yang teliti dan memiliki kemampuan komunikasi yang baik untuk mendukung operasional harian Biro Pembelajaran.","[{""id"":""responsibility_1"",""value"":""Mengelola data yudisium dan menerbitkan ijazah""},{""id"":""responsibility_2"",""value"":""Menyiapkan alat tulis untuk dosen""},{""id"":""responsibility_3"",""value"":""Mengelola absensi dosen""},{""id"":""responsibility_4"",""value"":""Menginput jadwal perkuliahan""},{""id"":""responsibility_5"",""value"":""Menggandakan dan mendistribusikan soal ujian""}]","[{""id"":""requirement_1"",""value"":""Minimal lulusan D3 Administrasi atau bidang terkait""},{""id"":""requirement_2"",""value"":""Menguasai Microsoft Office (Word, Excel, PowerPoint)""},{""id"":""requirement_3"",""value"":""Mampu bekerja secara mandiri maupun tim""},{""id"":""requirement_4"",""value"":""Berpengalaman di bidang administrasi menjadi nilai tambah""}]","[{""id"":""qualification_1"",""value"":""Teliti, disiplin, dan mampu bekerja sesuai prosedur administrasi""},{""id"":""qualification_2"",""value"":""Memiliki kemampuan komunikasi yang baik""},{""id"":""qualification_3"",""value"":""Dapat mengatur waktu dan prioritas pekerjaan dengan efektif""}]","[{""id"":""required_skill_1"",""value"":""Microsoft Excel dan Word tingkat menengah""},{""id"":""required_skill_2"",""value"":""Kemampuan mengetik cepat dan akurat""},{""id"":""required_skill_3"",""value"":""Kemampuan mengarsipkan dokumen dengan rapi""}]","[{""id"":""preferred_skill_1"",""value"":""Pengalaman menggunakan sistem informasi akademik (SIAKAD)""},{""id"":""preferred_skill_2"",""value"":""Memahami proses administrasi pendidikan tinggi""},{""id"":""preferred_skill_3"",""value"":""Mampu membuat laporan administrasi sederhana""}]","Apa rencana pengembangan ke depannya apabila Anda diterima dalam posisi ini?"," pengembangan yang saya rencanakan berfokus pada peningkatan efisiensi, penggunaan teknologi, serta pengembangan keterampilan tim. Saya percaya bahwa hal ini akan memberi dampak positif bagi kualitas administrasi pembelajaran di universitas, serta mendukung tercapainya visi dan misi universitas secara keseluruhan.",0.15,"[""qualification_3"",""preferred_skill_1""]",1
019a1979-e651-71ba-bdae-cac9632045d3,019a1b00-711c-72c8-b760-7a37aba8fe89,335c8997-2285-4e51-87b4-cc0bb8075ae8,019a1b00-711e-733f-b7c9-ca8003638b6e,bc001aa7-ffa9-41fb-80be-f712e33bf300,"Staf Administrasi Biro Pembelajaran","Kami mencari Staf Administrasi yang teliti dan memiliki kemampuan komunikasi yang baik untuk mendukung operasional harian Biro Pembelajaran.","[{""id"":""responsibility_1"",""value"":""Mengelola data yudisium dan menerbitkan ijazah""},{""id"":""responsibility_2"",""value"":""Menyiapkan alat tulis untuk dosen""},{""id"":""responsibility_3"",""value"":""Mengelola absensi dosen""},{""id"":""responsibility_4"",""value"":""Menginput jadwal perkuliahan""},{""id"":""responsibility_5"",""value"":""Menggandakan dan mendistribusikan soal ujian""}]","[{""id"":""requirement_1"",""value"":""Minimal lulusan D3 Administrasi atau bidang terkait""},{""id"":""requirement_2"",""value"":""Menguasai Microsoft Office (Word, Excel, PowerPoint)""},{""id"":""requirement_3"",""value"":""Mampu bekerja secara mandiri maupun tim""},{""id"":""requirement_4"",""value"":""Berpengalaman di bidang administrasi menjadi nilai tambah""}]","[{""id"":""qualification_1"",""value"":""Teliti, disiplin, dan mampu bekerja sesuai prosedur administrasi""},{""id"":""qualification_2"",""value"":""Memiliki kemampuan komunikasi yang baik""},{""id"":""qualification_3"",""value"":""Dapat mengatur waktu dan prioritas pekerjaan dengan efektif""}]","[{""id"":""required_skill_1"",""value"":""Microsoft Excel dan Word tingkat menengah""},{""id"":""required_skill_2"",""value"":""Kemampuan mengetik cepat dan akurat""},{""id"":""required_skill_3"",""value"":""Kemampuan mengarsipkan dokumen dengan rapi""}]","[{""id"":""preferred_skill_1"",""value"":""Pengalaman menggunakan sistem informasi akademik (SIAKAD)""},{""id"":""preferred_skill_2"",""value"":""Memahami proses administrasi pendidikan tinggi""},{""id"":""preferred_skill_3"",""value"":""Mampu membuat laporan administrasi sederhana""}]","Jika Anda diterima, apa yang Anda butuhkan dari Biro Sumber Daya Manusia untuk mengembangkan diri Anda?","saya percaya bahwa dukungan dari Biro SDM dalam hal pelatihan, mentoring, evaluasi kinerja, serta kesempatan pengembangan karier akan sangat membantu saya untuk terus tumbuh dan memberikan kontribusi yang maksimal dalam posisi saya. Saya berkomitmen untuk terus belajar dan berkembang, dan dukungan dari Biro SDM sangat penting untuk mencapai itu.",0.15,"[""qualification_1"",""required_skill_1""]",1
019a1979-e718-7165-b67a-7cb8acf3075c,019a1b00-71e3-704b-b67f-b098949baaf7,6adb1eeb-8c7f-47b2-aa46-6d0b0be41704,019a1b00-71e4-73ea-8da1-db0e98ebba57,bc001aa7-ffa9-41fb-80be-f712e33bf300,"Staf Administrasi Biro Pembelajaran","Kami mencari Staf Administrasi yang teliti dan memiliki kemampuan komunikasi yang baik untuk mendukung operasional harian Biro Pembelajaran.","[{""id"":""responsibility_1"",""value"":""Mengelola data yudisium dan menerbitkan ijazah""},{""id"":""responsibility_2"",""value"":""Menyiapkan alat tulis untuk dosen""},{""id"":""responsibility_3"",""value"":""Mengelola absensi dosen""},{""id"":""responsibility_4"",""value"":""Menginput jadwal perkuliahan""},{""id"":""responsibility_5"",""value"":""Menggandakan dan mendistribusikan soal ujian""}]","[{""id"":""requirement_1"",""value"":""Minimal lulusan D3 Administrasi atau bidang terkait""},{""id"":""requirement_2"",""value"":""Menguasai Microsoft Office (Word, Excel, PowerPoint)""},{""id"":""requirement_3"",""value"":""Mampu bekerja secara mandiri maupun tim""},{""id"":""requirement_4"",""value"":""Berpengalaman di bidang administrasi menjadi nilai tambah""}]","[{""id"":""qualification_1"",""value"":""Teliti, disiplin, dan mampu bekerja sesuai prosedur administrasi""},{""id"":""qualification_2"",""value"":""Memiliki kemampuan komunikasi yang baik""},{""id"":""qualification_3"",""value"":""Dapat mengatur waktu dan prioritas pekerjaan dengan efektif""}]","[{""id"":""required_skill_1"",""value"":""Microsoft Excel dan Word tingkat menengah""},{""id"":""required_skill_2"",""value"":""Kemampuan mengetik cepat dan akurat""},{""id"":""required_skill_3"",""value"":""Kemampuan mengarsipkan dokumen dengan rapi""}]","[{""id"":""preferred_skill_1"",""value"":""Pengalaman menggunakan sistem informasi akademik (SIAKAD)""},{""id"":""preferred_skill_2"",""value"":""Memahami proses administrasi pendidikan tinggi""},{""id"":""preferred_skill_3"",""value"":""Mampu membuat laporan administrasi sederhana""}]","Ceritakan pengalaman kerja terdahulu. Anda boleh menceritakan relevansi pengalaman kerja dulu dengan lowongan kerja yang Bapak/Ibu lamar.","Saya berpengalaman sebagai administrasi staff (part time) di bidang pendidikan TPA BAITUL HIKMAH selama 3 tahun. Saya dipercaya untuk meliput laporan operasional dan laporan pengeluaran spp sekolah. Saya juga berpengalaman sebagai Marketing Intern di Summarecon Agung Tbk, yang dipercaya untuk merekap dokumen, laporan kegiatan penjualan, laporan kegiatan event dan terlibat langsung dalam pembuatan campaign",0.3,"[""requirement_4"",""preferred_skill_3""]",1
